Date,Open,High,Low,Close,Volume
2/8/10 16:00,11135.1,11277.56,11099.51,11115.3,151081024
2/9/10 16:00,11210.03,11314.44,11115.3,11274.24,166711952
2/10/10 16:00,11280.33,11321.4,11212.44,11286.33,153652208
2/11/10 16:00,11300.06,11437.97,11232.92,11435.49,202980736
2/12/10 16:00,11349.19,11469.81,11335.67,11469.81,175657792
2/16/10 16:00,11545.5,11601.46,11469.81,11586.37,156177888
2/17/10 16:00,11605.57,11697.04,11586.37,11635.49,166419856
2/18/10 16:00,11629.67,11712.3,11618.59,11694.84,144869648
2/19/10 16:00,11692,11758.19,11679.64,11709.29,138424544
2/22/10 16:00,11745.11,11763.31,11634.75,11634.75,119081272
2/23/10 16:00,11606.64,11634.75,11481.6,11526.71,149779280
2/24/10 16:00,11526.81,11584.39,11492.77,11521.83,124588128
2/25/10 16:00,11457.43,11637.44,11420.96,11631.44,177113520
2/26/10 16:00,11654.77,11664.44,11591.02,11629.63,159871040
3/1/10 16:00,11682.78,11732.12,11629.63,11728.06,138624848
3/2/10 16:00,11751.6,11843.67,11728.06,11828.31,161257936
3/3/10 16:00,11842.15,11876.46,11811.42,11852.85,163136352
3/4/10 16:00,11866.76,11876.7,11792.35,11824.97,175292080
3/5/10 16:00,11878.37,11975.14,11824.97,11975.14,170065808
3/8/10 16:00,12026.34,12039.51,11958.45,11963.84,143493104
3/9/10 16:00,11923.08,11965.09,11893.41,11918.71,177582256
3/10/10 16:00,11931.75,11994.61,11916.55,11961.06,199895840
3/11/10 16:00,11935.78,11981.76,11909.55,11979.7,142983168
3/12/10 16:00,12019.84,12047.57,11954.38,12013.82,177279920
3/15/10 16:00,11988.4,12016.79,11908.04,12008.8,128560368
3/16/10 16:00,12048.79,12097.72,12008.8,12089.4,155497824
3/17/10 16:00,12122.47,12122.47,12085.32,12100.66,158066560
3/18/10 16:00,12091.09,12129.26,12008.06,12040.01,155656256
3/19/10 16:00,12031.96,12047.41,11925.95,11947.98,342072256
3/22/10 16:00,11876.64,11991.45,11843.95,11967.17,211048736
3/23/10 16:00,11987.98,12047.97,11967.17,12044.54,193096432
3/24/10 16:00,12008.65,12044.54,11962.71,11962.97,206398800
3/25/10 16:00,12010.06,12048.67,11957.74,11958.11,208243296
3/26/10 16:00,11992.03,12040.64,11909.08,11957.37,197405232
3/29/10 16:00,11999.47,12034.94,11957.37,12029.72,159040928
3/30/10 16:00,12042.17,12061.71,12022.83,12044.21,153305632
3/31/10 16:00,12063.33,12080.47,11983.35,12037.73,192925584
4/1/10 16:00,12069.91,12157.35,12037.73,12151.06,190576800
4/5/10 16:00,12190.83,12203.39,12151.06,12186.35,146615872
4/6/10 16:00,12135.57,12200.07,12120.25,12156.71,163854864
4/7/10 16:00,12137.14,12159.97,12059.31,12110.9,210588944
4/8/10 16:00,12060.65,12139.01,11975.94,12113.53,179570416
4/9/10 16:00,12150.53,12211.12,12113.53,12176.84,163373520
4/12/10 16:00,12167.53,12214.39,12139.23,12148.66,163197152
4/13/10 16:00,12091.45,12148.66,12025.41,12101.52,145607264
4/14/10 16:00,12141.7,12211.57,12095.93,12204.41,177248576
4/15/10 16:00,12178.62,12249.54,12168.71,12211.52,164368544
4/16/10 16:00,12190.58,12211.52,12019.9,12070.66,209408384
4/19/10 16:00,11974.71,12102.97,11953.95,12102.97,185354976
4/20/10 16:00,12122.03,12159.9,12102.97,12113.53,179248464
4/21/10 16:00,12135.29,12158.18,12070.69,12134.56,182199712
4/22/10 16:00,12053.3,12160.87,11985.32,12160.87,201924704
4/23/10 16:00,12167.85,12248.41,12126.79,12239.64,192225760
4/26/10 16:00,12254.22,12297.88,12234.68,12280.97,155928304
4/27/10 16:00,12255.55,12321.76,12143.16,12146.74,221201280
4/28/10 16:00,12165.01,12173.27,12075.79,12076.89,222609008
4/29/10 16:00,12110.72,12227.03,12076.89,12200.32,223547344
4/30/10 16:00,12247.37,12308.13,12184.25,12210.7,246932720
5/3/10 16:00,12273.98,12294.63,12165.84,12196.51,179449568
5/4/10 16:00,12164.88,12196.51,11954.5,12030.86,256142736
5/5/10 16:00,11862.43,12030.86,11754.28,11875.13,284613824
5/6/10 16:00,11845.75,11949,11422.73,11842.43,365163072
5/7/10 16:00,11749.9,11842.43,11556.95,11692.43,281577536
5/10/10 16:00,12011.82,12024.49,11692.43,11947.9,205450432
5/11/10 16:00,11931.71,12093.51,11916.16,12000.61,255876304
5/12/10 16:00,12102.63,12204.98,12000.61,12195.97,237159760
5/13/10 16:00,12170.89,12210.39,12059.06,12116.59,205673792
5/14/10 16:00,12088.02,12116.59,11891.04,12014.97,210463904
5/17/10 16:00,11999.83,12014.97,11695.61,11813,230554016
5/18/10 16:00,11891.1,11959.69,11760.78,11764.51,227515344
5/19/10 16:00,11700.46,11787.21,11514.14,11665.77,260917712
5/20/10 16:00,11494.98,11665.77,11381.41,11405.95,287930304
5/21/10 16:00,11244.45,11539.11,11179.97,11521.35,212582992
5/25/10 16:00,11270.73,11522.29,11263.16,11518.08,253635760
5/26/10 16:00,11699.74,11723.88,11518.06,11543.9,295819744
5/27/10 16:00,11608.64,11755.09,11543.9,11749.12,235526896
5/28/10 16:00,11778.93,11799.56,11640.85,11671.44,174609696
5/31/10 16:00,11765.45,11765.45,11671.44,11762.99,58672780
6/1/10 16:00,11702.2,11778.84,11566.85,11571.97,247640256
6/2/10 16:00,11619.17,11780.67,11569.34,11780.67,277592992
6/3/10 16:00,11824.24,11842.29,11692.03,11811.87,227712336
6/4/10 16:00,11661.89,11811.87,11548.93,11569.61,212460624
6/7/10 16:00,11570.37,11616.67,11493.63,11504.74,201112352
6/8/10 16:00,11522.17,11559.47,11402.45,11517.18,230881456
6/9/10 16:00,11575.02,11613.08,11436.37,11450.64,208969072
6/10/10 16:00,11514.78,11637.83,11450.64,11635.85,177325280
6/11/10 16:00,11591.38,11693.69,11586.35,11666.92,150092304
6/14/10 16:00,11730.06,11781.2,11652.98,11667.34,164946048
6/15/10 16:00,11702.13,11907.54,11670.53,11907.54,188665904
6/16/10 16:00,11873.92,11938.59,11864.87,11921.05,166225968
6/17/10 16:00,11968.44,11981.36,11908.88,11945.97,177607584
6/18/10 16:00,11990.17,12017.92,11927.59,11927.59,355137920
6/21/10 16:00,12042.75,12077.01,11905.65,11936.08,192616192
6/22/10 16:00,11910.61,11952.89,11796.37,11797.94,158052032
6/23/10 16:00,11784.13,11849.83,11729.95,11807.5,164066016
6/24/10 16:00,11774.91,11805.75,11661.07,11670.18,131022240
6/25/10 16:00,11692.92,11774.42,11619.36,11707.85,150615056
6/28/10 16:00,11715.25,11718.9,11602.22,11607,142217264
6/29/10 16:00,11508.07,11594.61,11244.03,11263.83,237759616
6/30/10 16:00,11266.53,11415.26,11258.36,11294.42,198625632
7/2/10 16:00,11245.26,11311.01,11146.79,11196.06,149305392
7/5/10 16:00,11163.03,11192.37,11065.53,11092.5,54282396
7/6/10 16:00,11195.31,11269.88,11093.92,11200.17,218609792
7/7/10 16:00,11227.69,11397.34,11201.33,11397.27,315669376
7/8/10 16:00,11482.61,11482.61,11330.61,11433.37,222372480
7/9/10 16:00,11430.74,11570.45,11393.86,11570.45,159365040
7/12/10 16:00,11567.36,11600.81,11497.32,11565.76,146214688
7/13/10 16:00,11678.39,11695.56,11573.25,11672.84,196260640
7/14/10 16:00,11673,11694.05,11606.84,11620.16,169886400
7/15/10 16:00,11643.11,11741.77,11552.4,11741.77,191605936
7/16/10 16:00,11690.19,11741.8,11503.82,11569.65,186759264
7/19/10 16:00,11542.22,11580.3,11447.8,11543.47,157275104
7/20/10 16:00,11454.3,11629.88,11446.01,11629.88,187924912
7/21/10 16:00,11668.67,11668.67,11465.65,11513.33,166371008
7/22/10 16:00,11573.2,11667.95,11513.37,11667.76,182217152
7/23/10 16:00,11679.04,11722.64,11622.93,11714.21,147800208
7/27/10 16:00,11803.73,11822.68,11683.83,11716.69,190675712
7/28/10 16:00,11667.54,11716.29,11659.11,11696.63,174776176
7/29/10 16:00,11746.77,11771.78,11634.13,11728.64,205437824
7/30/10 16:00,11667.89,11746.8,11603.81,11713.43,153668128
8/3/10 16:00,11829.32,11872.89,11713.91,11782.6,228189344
8/4/10 16:00,11843.8,11855.92,11784.79,11845.05,191089904
8/5/10 16:00,11819.17,11845.43,11747.79,11774.77,227178864
8/6/10 16:00,11752.9,11822.38,11700.08,11799.97,187277728
8/9/10 16:00,11846.69,11878.36,11783.4,11863.56,146656144
8/10/10 16:00,11778.43,11871.25,11749.46,11838.29,166176896
8/11/10 16:00,11736.42,11833.87,11565.03,11582.21,187670944
8/12/10 16:00,11513.16,11579.71,11480.52,11523.6,243569984
8/13/10 16:00,11505.17,11548.57,11491.07,11528.25,164371904
8/16/10 16:00,11527.7,11558.82,11493.62,11552.76,152054976
8/17/10 16:00,11677.33,11744.84,11552.63,11728.64,207051344
8/18/10 16:00,11722.49,11806.46,11646.03,11781.08,173697936
8/19/10 16:00,11775.28,11801.15,11669.33,11710.18,187373968
8/20/10 16:00,11672.53,11736.18,11594.72,11722.07,160721120
8/23/10 16:00,11751.52,11774.36,11712.28,11718.63,162052832
8/24/10 16:00,11610.81,11706.94,11553.43,11557.35,193425280
8/25/10 16:00,11515.08,11648.12,11469.25,11648.12,202774384
8/26/10 16:00,11667.25,11707.07,11618.69,11653.18,190937920
8/27/10 16:00,11700.42,11887.81,11637.95,11879.72,178412336
8/30/10 16:00,11873.12,11952.64,11865.75,11895.55,137653968
8/31/10 16:00,11894.34,11990.76,11845.17,11913.86,231320848
9/1/10 16:00,11978.29,12016.06,11914.23,12003.78,236076624
9/2/10 16:00,12040.34,12111.94,12003.7,12111.09,215058496
9/3/10 16:00,12136.6,12197.89,12108.97,12144.92,199106656
9/7/10 16:00,12148.05,12148.05,12070.58,12101.98,147623792
9/8/10 16:00,12102.41,12160.7,12040.17,12042.26,191014208
9/9/10 16:00,12106.43,12116.05,11997.72,12033.53,185537776
9/10/10 16:00,12023.51,12097.09,12021.8,12097.09,213188400
9/13/10 16:00,12147.35,12156.97,12101.41,12149.86,189965712
9/14/10 16:00,12151.14,12251.47,12147.03,12192.98,207852848
9/15/10 16:00,12160.1,12191.92,12081.57,12144.84,184877104
9/16/10 16:00,12145.96,12180.19,12106.45,12173.35,198796368
9/17/10 16:00,12262.3,12262.3,12140.82,12164.56,437462432
9/20/10 16:00,12190.47,12281.36,12166.67,12234.51,191041168
9/21/10 16:00,12256.85,12256.85,12129.84,12170.57,255126800
9/22/10 16:00,12209.26,12253.15,12139.75,12147.26,186610320
9/23/10 16:00,12098.69,12159.63,12055.55,12101.79,183976944
9/24/10 16:00,12168.05,12219.2,12103.63,12204.86,200783504
9/27/10 16:00,12211.11,12246.37,12189.61,12190.6,166245520
9/28/10 16:00,12178.95,12279.67,12123.8,12278.88,219391968
9/29/10 16:00,12255.5,12382.82,12237.28,12382.82,216326976
9/30/10 16:00,12404.21,12406.36,12257.85,12368.65,271240256
10/1/10 16:00,12400.11,12446.85,12363.08,12363.08,208557488
10/4/10 16:00,12368.04,12375.15,12262.69,12322.94,157341648
10/5/10 16:00,12394.38,12509.83,12327.77,12498,246214032
10/7/10 16:00,12509.3,12522.96,12375.02,12445.93,232346256
10/8/10 16:00,12466.95,12540.95,12445.93,12535.59,180405904
10/12/10 16:00,12530.03,12581.85,12479.57,12575.64,184262000
10/13/10 16:00,12638.08,12710.19,12576.7,12673.31,274715072
10/14/10 16:00,12670.92,12708.37,12588.48,12619.69,208122688
10/15/10 16:00,12648.01,12652.8,12549.46,12609.07,181512336
10/18/10 16:00,12596.15,12672.63,12596.15,12668.01,148482336
10/19/10 16:00,12551.29,12661.02,12518.54,12570.55,216523312
10/20/10 16:00,12561.16,12667.66,12557.29,12649.92,179934448
10/21/10 16:00,12658.55,12674.09,12575.47,12599.23,219438128
10/22/10 16:00,12621.25,12625.26,12566.32,12601.18,161467648
10/25/10 16:00,12671.26,12692.59,12608.95,12663.58,171415264
10/26/10 16:00,12607.05,12694.52,12602.79,12684.68,180927856
10/27/10 16:00,12626.26,12680.54,12508.67,12567.25,213783232
10/28/10 16:00,12611.13,12620.95,12504.8,12564.09,190636928
10/29/10 16:00,12560.29,12681.92,12560.29,12676.24,184429312
11/1/10 16:00,12725.9,12759.06,12639.79,12664.81,158674976
11/2/10 16:00,12718.92,12721.49,12660.46,12681.42,159424416
11/3/10 16:00,12685.39,12703.9,12569.44,12671.12,232230752
11/4/10 16:00,12831.11,12921.27,12676,12878.79,301956448
11/5/10 16:00,12894.56,13001.16,12881.2,12925.11,272720672
11/8/10 16:00,12940.31,13052.48,12923.96,13052.48,222268000
11/9/10 16:00,13109.32,13114.05,12877.55,12916.63,292264032
11/10/10 16:00,12905.02,12942.64,12786.97,12942.64,257640304
11/11/10 16:00,12925.08,12941.94,12850.75,12934.74,201985792
11/12/10 16:00,12838.35,12934.23,12661.88,12749.24,259861120
11/15/10 16:00,12757.54,12820.38,12712.62,12735.41,177636912
11/16/10 16:00,12663.53,12726.55,12501.82,12602.23,235133168
11/17/10 16:00,12556.83,12673.4,12542.41,12657.83,177500416
11/18/10 16:00,12769.64,12903.25,12684.62,12870.01,215549760
11/19/10 16:00,12835.44,12967.47,12813.8,12956.33,175933824
11/22/10 16:00,12931.77,12964,12850.75,12929.01,160171392
11/23/10 16:00,12858.62,12929.01,12780.89,12793.75,211518688
11/24/10 16:00,12843.9,12901.99,12795.68,12901.99,191357696
11/25/10 16:00,12912.12,12945.81,12902.21,12945.81,73676264
11/26/10 16:00,12865.91,12917.62,12845.37,12892.71,151956992
11/29/10 16:00,12888.13,12930.29,12783.42,12895.65,208343264
11/30/10 16:00,12882.83,13032.45,12882.83,12952.88,330680032
12/1/10 16:00,13067.03,13154.42,12952.88,13148.35,269398816
12/2/10 16:00,13139.71,13190.7,13132.02,13163.53,252668304
12/3/10 16:00,13134.75,13196.52,13134.75,13178.95,300830688
12/6/10 16:00,13207.2,13276.01,13181.29,13276.01,207716960
12/7/10 16:00,13368.82,13368.82,13240.48,13250.67,249669104
12/8/10 16:00,13211.27,13234.29,13132.44,13152,239692544
12/9/10 16:00,13221.79,13224.99,13144.32,13166.94,201102768
12/10/10 16:00,13163.34,13253.43,13163.34,13239.47,188780960
12/13/10 16:00,13290.27,13360.11,13256.59,13295.86,215552256
12/14/10 16:00,13313.94,13328.41,13241.71,13280.08,210577280
12/15/10 16:00,13233.98,13281.02,13168.05,13229.07,236636016
12/16/10 16:00,13205.29,13223.71,13122.92,13181.23,209990384
12/17/10 16:00,13194.61,13220.47,13094.05,13201.46,431223744
12/20/10 16:00,13231.49,13262.76,13193.28,13193.28,173580224
12/21/10 16:00,13240.77,13365.15,13194.66,13365.15,158998656
12/22/10 16:00,13380.75,13397.29,13349.72,13380.7,150806944
12/23/10 16:00,13353.92,13397.01,13316.6,13371.2,119625064
12/24/10 16:00,13371.43,13394.39,13366.58,13383.16,18248262
12/29/10 16:00,13413.17,13449.81,13383.16,13449.17,108949224
12/30/10 16:00,13449.77,13493.64,13400.71,13434.41,95725608
12/31/10 16:00,13416.53,13465.46,13382.97,13443.22,80432456
1/4/11 16:00,13530.35,13530.35,13326.7,13402.31,203992816
1/5/11 16:00,13365.33,13400.03,13301.15,13395.99,226953936
1/6/11 16:00,13407.56,13413.18,13290.89,13311.67,225910272
1/7/11 16:00,13263.08,13329.64,13233.32,13272.3,208031120
1/10/11 16:00,13291.61,13295.37,13139.5,13245.12,179375792
1/11/11 16:00,13341.9,13421.81,13245.12,13401.05,248494592
1/12/11 16:00,13467.43,13497.68,13402.27,13460.21,270387744
1/13/11 16:00,13492.26,13505.44,13383.53,13401.48,279592608
1/14/11 16:00,13408.89,13464.06,13376.14,13464.06,245390832
1/17/11 16:00,13427.11,13472.99,13424.38,13440.11,93109000
1/18/11 16:00,13486.19,13565.62,13440.69,13559.2,288004640
1/19/11 16:00,13570.06,13572.32,13411.45,13439.04,219379792
1/20/11 16:00,13362.41,13429.5,13238.89,13331.32,260261888
1/21/11 16:00,13355.29,13408.01,13258.57,13258.57,406148768
1/24/11 16:00,13313.74,13369.33,13264.72,13347.58,185934480
1/25/11 16:00,13322.4,13347.04,13192.72,13259.63,253727904
1/26/11 16:00,13300.27,13477.93,13259.63,13465.75,252211984
1/27/11 16:00,13473.01,13497.2,13397.46,13410.2,215484608
1/28/11 16:00,13406.42,13497.55,13406.03,13437.58,234654080
1/31/11 16:00,13449.74,13588.47,13438.38,13551.99,231294448
2/1/11 16:00,13617.7,13714.49,13552.27,13712.62,253788928
2/2/11 16:00,13729.09,13731.3,13673.14,13680.29,193310880
2/3/11 16:00,13733.05,13844.11,13683.46,13841.35,287565504
2/4/11 16:00,13843.51,13863.13,13778.1,13791.85,212051360
2/7/11 16:00,13854.06,13872.13,13791.81,13811.93,240762144
2/8/11 16:00,13841.3,13909.84,13786.4,13892.52,219467616
2/9/11 16:00,13892.3,13905.41,13774.77,13784.3,218829408
2/10/11 16:00,13741.62,13848.59,13692.79,13840.57,210192368
2/11/11 16:00,13823.82,13854.01,13766.76,13766.76,190407872
2/14/11 16:00,13835.11,13923.42,13776.6,13910.77,198345936
2/15/11 16:00,13944.79,13971.83,13910.7,13929.35,202771520
2/16/11 16:00,13980.12,14092.29,13929.61,14059.18,220114720
2/17/11 16:00,14068.66,14136.15,14018.64,14136.15,221043904
2/18/11 16:00,14153.55,14156.37,14094.72,14123.11,242268528
2/22/11 16:00,14155.57,14160.7,13946.22,13963.68,247888048
2/23/11 16:00,13983.34,14080.89,13951.17,13956.19,256081856
2/24/11 16:00,13994.16,14034.62,13810.54,13867.31,249330512
2/25/11 16:00,13950.39,14052.13,13885.87,14052.13,252045696
2/28/11 16:00,14083.01,14159.94,14053.12,14136.5,287666048
3/1/11 16:00,14167.01,14213.21,14092.35,14122.85,237699824
3/2/11 16:00,14123.16,14160.91,14093.02,14144.02,210064960
3/3/11 16:00,14184.03,14220.22,14143.88,14214.72,248627968
3/4/11 16:00,14260.26,14280.62,14214.53,14252.77,203106432
3/7/11 16:00,14303.29,14329.49,14077.63,14092.35,211330320
3/8/11 16:00,14130.57,14130.57,13973.62,14012.97,222435520
3/9/11 16:00,14014.22,14031.85,13840.38,13884.71,235819456
3/10/11 16:00,13746.69,13884.43,13578.27,13638.58,236807776
3/11/11 16:00,13477.97,13709.38,13477.4,13674.25,190931616
3/14/11 16:00,13545.01,13673.88,13511.23,13619.19,249150432
3/15/11 16:00,13275.44,13604.05,13237.93,13546.96,333462656
3/16/11 16:00,13541.05,13680.87,13430.79,13524.82,302401728
3/17/11 16:00,13682.75,13755.38,13524.82,13746.15,242798544
3/18/11 16:00,13819.63,13875.7,13746.32,13789.63,352301248
3/21/11 16:00,13919.01,14016.74,13812.33,14013.7,184426192
3/22/11 16:00,14008.31,14035.05,13967.39,14000,183082288
3/23/11 16:00,14017.34,14100.13,13985.59,14087.18,209491872
3/24/11 16:00,14084.44,14107.02,14015.25,14029.37,206255184
3/25/11 16:00,14014.2,14130.41,14014.2,14039.39,185202576
3/28/11 16:00,14003.62,14036.54,13888.67,13892.73,177978512
3/29/11 16:00,13890.99,13961.01,13843.39,13930.35,181050320
3/30/11 16:00,14007.47,14095.98,13934.47,14083.58,234486320
3/31/11 16:00,14154.43,14166.6,14083.66,14116.1,253333792
4/1/11 16:00,14118.21,14181.48,14116.79,14130.15,240069072
4/4/11 16:00,14212.66,14248.73,14145.45,14218.35,226202912
4/5/11 16:00,14201.21,14270.53,14187.94,14270.53,233507408
4/6/11 16:00,14315.36,14315.36,14139.45,14202.65,234208032
4/7/11 16:00,14181.86,14215.61,14096.87,14107.77,194127072
4/8/11 16:00,14195.04,14229.8,14107.77,14208.43,205884192
4/11/11 16:00,14187.78,14208.04,13933.06,13996.86,177510016
4/12/11 16:00,13902.5,13996.19,13720.1,13801.4,229062800
4/13/11 16:00,13882.44,13947.19,13805.06,13833.64,231915984
4/14/11 16:00,13807.5,13848.19,13781.82,13821.8,184423456
4/15/11 16:00,13824.82,13889.49,13798.26,13799.12,183776736
4/18/11 16:00,13738.75,13798.46,13584.55,13702.33,183792848
4/19/11 16:00,13688.33,13756.33,13671.73,13736.83,174828448
4/20/11 16:00,13866.73,13921.27,13737.96,13897.48,177964160
4/21/11 16:00,13946.86,13977.51,13898.34,13972.02,145015088
4/25/11 16:00,13983.3,13997.9,13888.27,13907.32,191204736
4/26/11 16:00,13896.75,13926.15,13871.24,13909.1,193028592
4/27/11 16:00,13941.08,13942.95,13770.81,13892.57,244523504
4/28/11 16:00,13891.57,13936.68,13848.32,13894.4,175469008
4/29/11 16:00,13872.2,13945.7,13861.43,13944.79,197821568
5/2/11 16:00,13944.79,14089.1,13893.01,13934.51,15914068
5/3/11 16:00,13912.23,13931.73,13618.76,13692.37,24579240
5/4/11 16:00,13676.53,13694.34,13499.77,13611.32,214496320
5/5/11 16:00,13521.73,13606.9,13415.95,13455.38,235265184
5/6/11 16:00,13513.23,13615.47,13456.57,13566.6,208956112
5/9/11 16:00,13628.29,13678.9,13561.4,13677.13,175743136
5/10/11 16:00,13702.98,13702.98,13632.49,13642.06,168172528
5/11/11 16:00,13597.18,13641.68,13386.94,13419.74,221128448
5/12/11 16:00,13340.64,13440.8,13264.8,13389.42,270588096
5/13/11 16:00,13424.72,13439.94,13341.4,13377.16,171966464
5/16/11 16:00,13360.6,13519.19,13337.96,13391.35,184635984
5/17/11 16:00,13368.69,13472.79,13348.97,13441.06,225325264
5/18/11 16:00,13513.61,13646.26,13446.32,13607.25,214278528
5/19/11 16:00,13624.2,13646.76,13566.94,13625.09,205296528
5/20/11 16:00,13591.37,13682.94,13537.6,13652.27,202873296
5/24/11 16:00,13631.7,13691.09,13584.45,13595.12,200117952
5/25/11 16:00,13578.22,13768.23,13578.22,13751.47,173707424
5/26/11 16:00,13692.86,13775.9,13671.03,13775.9,228212128
5/27/11 16:00,13777.5,13856.49,13777.5,13797.59,254044752
5/30/11 16:00,13810.57,13856.15,13796.21,13829.66,86703840
5/31/11 16:00,13892.06,13901.56,13737.57,13802.88,275436416
6/1/11 16:00,13806.13,13823.43,13527.88,13527.88,222845008
6/2/11 16:00,13555.87,13622.68,13457.87,13519.5,188476288
6/3/11 16:00,13388.86,13532.52,13365.42,13517.91,182495504
6/6/11 16:00,13517.49,13538.12,13284.64,13318.66,157090976
6/7/11 16:00,13320.07,13392.01,13272.92,13282.92,195369968
6/8/11 16:00,13223.57,13288.73,13161.36,13183.79,225589056
6/9/11 16:00,13202.51,13266.67,13164.81,13255.74,206085824
6/10/11 16:00,13179.58,13242.72,13008.75,13084,164134848
6/13/11 16:00,13050.24,13085.75,12906.38,12939.72,172657984
6/14/11 16:00,13004.29,13122.37,12947.65,13097.82,223182208
6/15/11 16:00,13012.12,13082.26,12938.38,12972.03,205168208
6/16/11 16:00,12964,12994.81,12834.64,12853.13,209645008
6/17/11 16:00,12852.48,12948.75,12789.95,12789.95,346478976
6/20/11 16:00,12788.96,12872.84,12763.54,12857.7,197585728
6/21/11 16:00,12901.44,13085.36,12860.65,13063.32,277598592
6/22/11 16:00,13050.02,13160.9,13041.74,13060.56,226687664
6/23/11 16:00,12928.22,13060.56,12838.81,12979.58,210385088
6/24/11 16:00,13017.61,13017.61,12893.8,12908.89,143880896
6/27/11 16:00,12886,12974.79,12858.37,12966.49,162644080
6/28/11 16:00,12996.86,13112.04,12966.49,13104.98,179191616
6/29/11 16:00,13155.68,13233.76,13069.45,13188.94,200236832
6/30/11 16:00,13219.51,13301.68,13189.56,13300.87,190153248
7/4/11 16:00,13315.42,13413.96,13297.68,13386.49,104950256
7/5/11 16:00,13423.79,13474.1,13395.7,13425.3,244400144
7/6/11 16:00,13450.9,13454.97,13371.28,13403.1,225537984
7/7/11 16:00,13459.56,13474.89,13396.46,13406,169604944
7/8/11 16:00,13368.44,13410.74,13335.62,13371.7,127950448
7/11/11 16:00,13339.52,13370.24,13134.73,13179.75,155022000
7/12/11 16:00,13101.89,13272.8,13101.89,13234.07,181692400
7/13/11 16:00,13268.59,13428.48,13243.93,13324.94,217836896
7/14/11 16:00,13397.69,13399.94,13221.99,13252.92,173918320
7/15/11 16:00,13308.24,13337.24,13252.92,13299.54,155726304
7/18/11 16:00,13291.43,13338.21,13210.14,13254.14,160497184
7/19/11 16:00,13284.12,13346.4,13261.11,13332.92,212809664
7/20/11 16:00,13348.87,13374.38,13312.92,13340.83,223655968
7/21/11 16:00,13371.07,13469.11,13345.06,13434.3,205526160
7/22/11 16:00,13473.65,13516.17,13438.99,13494.63,171351984
7/25/11 16:00,13451.46,13486.31,13413.01,13435.95,162651392
7/26/11 16:00,13413.88,13429.15,13286.92,13300.56,178844624
7/27/11 16:00,13261.32,13299.11,13032.67,13032.67,192959696
7/28/11 16:00,12997.22,13107.01,12931.17,13047.78,198575872
7/29/11 16:00,12983.46,13039.09,12858.39,12945.63,169302432
8/2/11 16:00,13010.58,13010.58,12751.25,12752.32,204532688
8/3/11 16:00,12742.02,12816.42,12567.7,12816.03,263165696
8/4/11 16:00,12764.12,12815.2,12322.06,12380.13,349171840
8/5/11 16:00,12356.74,12400.09,11894.7,12162.17,347256480
8/8/11 16:00,11746.98,12159.67,11617.81,11670.96,391284512
8/9/11 16:00,11786.13,12109.26,11663.28,12109.26,422379104
8/10/11 16:00,12126.21,12307.87,11916.81,12198.89,327937760
8/11/11 16:00,12183.35,12543.81,12063.84,12539.8,306676416
8/15/11 16:00,12626.85,12710.08,12550.86,12683.61,185099168
8/16/11 16:00,12623.68,12668.81,12487.33,12530.71,220346320
8/17/11 16:00,12595.7,12715.04,12542.26,12579.61,202294688
8/18/11 16:00,12388.98,12545.11,12122.43,12186.71,237559648
8/19/11 16:00,12053.44,12261.69,11988.57,12007.47,240205616
8/22/11 16:00,12235.94,12235.94,12041.71,12068.36,190172400
8/23/11 16:00,12111.72,12338.44,12025.9,12338.33,267434800
8/24/11 16:00,12311.16,12410.01,12225.89,12343.81,206580192
8/25/11 16:00,12360.89,12379.32,12221.72,12284.31,178355552
8/26/11 16:00,12208.02,12339.84,12066.96,12327.51,170613456
8/29/11 16:00,12433.54,12523.92,12340.52,12504.85,172833680
8/30/11 16:00,12530.2,12664.72,12460.5,12634.71,196728928
8/31/11 16:00,12690.21,12778.42,12640.42,12768.7,286670400
9/1/11 16:00,12770.65,12798.53,12689.26,12700.74,237899472
9/2/11 16:00,12566.24,12700.74,12556.68,12602.41,180309712
9/6/11 16:00,12406.08,12596.51,12355.92,12518.54,221623904
9/7/11 16:00,12570.44,12720.56,12514.84,12720.56,188969984
9/8/11 16:00,12654.06,12745.14,12654.06,12683.96,177330368
9/9/11 16:00,12589.12,12674.6,12361.05,12387.54,201762656
9/12/11 16:00,12213.95,12387.54,12041.61,12148.83,212100912
9/13/11 16:00,12187.73,12248.63,12139.04,12205.48,221933648
9/14/11 16:00,12275.32,12372.89,12165.26,12293.38,211700144
9/15/11 16:00,12369.83,12428.09,12293.38,12424.84,198098656
9/16/11 16:00,12436.68,12466.8,12263.71,12263.71,497597728
9/19/11 16:00,12187.11,12263.83,12117.77,12172.04,158446016
9/20/11 16:00,12203.16,12356.82,12168.54,12209.88,216520496
9/21/11 16:00,12203.18,12230.8,11948.4,11955.01,230033856
9/22/11 16:00,11653.06,11944.22,11420.35,11562.51,389201920
9/23/11 16:00,11373.14,11557.58,11355.82,11462.87,290858528
9/26/11 16:00,11487.07,11707.19,11293.63,11707.19,261487408
9/27/11 16:00,11940.27,12057.95,11710.76,11821.09,277822976
9/28/11 16:00,11868.38,11868.38,11569.04,11585.87,229594272
9/29/11 16:00,11721.35,11754.62,11547.72,11686.32,257829712
9/30/11 16:00,11565.78,11685.08,11535.22,11623.84,257338672
10/3/11 16:00,11516.86,11623.46,11221.21,11251.84,230269968
